frame.encap_type,frame.len,frame.number,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.datarate,radiotap.dbm_antsignal,radiotap.length,radiotap.mactime,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,radiotap.vendor_oui,wlan.duration,wlan.bssid,wlan.fc.retry,wlan.fc.subtype,wlan.fcs.bad_checksum,wlan.fixed.beacon,wlan.fixed.capabilities.ess,wlan.seq,wlan.tag,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.start_tsf,wlan_radio.phy,wlan_radio.timestamp,wlan.rsn.capabilities.mfpc,wlan_rsna_eapol.keydes.msgnr,arp,arp.hw.type,arp.proto.type,ip.dst,ip.proto,ip.src,ip.ttl,tcp.ack,udp.dstport,udp.srcport,udp.length,Label
1,80,67436,0.007341,0.007341,1709370702,1199.863195,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,9.615467,0.0,0.0,BruteForce
1,60,50894,0.000167,0.000167,1709389145,513.691951,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.159,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,66726,1.1e-05,1.1e-05,1709389304,673.282179,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.244,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,177043,6e-06,6e-06,1709374669,27.165939,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,51575.0,1.019283,1.019285,DDoS
23,68,620857,1.4342e-05,1.4342e-05,1511916475,429.3411462,0,1,2417,24.0,-57,-57,36.0,1256353822.0,1,0,0x0000,0,0,0,1,0,9,32,0,2.0,24.0,1256353822.0,2417.0,-57,1256353790.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
23,241,107102,4.209e-06,4.209e-06,1511915600,42.14749044,0,0,2417,65.0,0,40,380488677.0,1.0,0x0000,0,0,0,2,0,8,0,0,a8:9d:d2:e0:d2:e8,a8:9d:d2:e0:d2:ea,380488677.0,2417.0,0.0,380488613.0,7,380488677.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,134870,0.001231,0.001231,1709371898,2396.299587,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,10.616926,0.0,0.0,BruteForce
1,54,58078,2e-06,2e-06,1709374652,10.422298,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2e-06,0.0,0.0,DDoS
1,16028,17525,-2274.194095,-2274.194095,1682361011,15.690459,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,66,52931,0.031622,0.031622,1709370447,945.673881,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,9.798447,0.0,0.0,BruteForce
1,66,57044,0.020703,0.020703,1709370516,1014.100321,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,9.273503,0.0,0.0,BruteForce
1,60,150029,0.006151,0.006151,1709390136,1505.468067,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.188,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,97580,0.000304,0.000304,1709371235,1733.569915,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,6.567358,0.0,0.0,BruteForce
1,60,119123,9e-06,9e-06,1709389834,1202.824983,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.84,0,0,0,0.0,0.0,0.0,0.0,MITM
23,1476,3436,1.4866e-05,1.4866e-05,1511915561,3.259942566,0,0,2417,52.0,-56,-56,50.0,341601871.0,1,0,0x0000,0,1,0,2,0,8,256,3841,2.0,52.0,341601871.0,2417.0,-56,341601615.0,7.0,0,0,0,0,0,0,0,1388.0,0.0,0.0,0.0,UDP Flooding
1,60,147055,0.0,0.0,1709390106,1474.864049,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.75,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,150217,0.000136,0.000136,1709374665,23.46532,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,64723.0,0.566539,1.49469,DDoS
1,66,131150,0.042182,0.042182,1709371829,2327.226866,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,3.371731,0.0,0.0,BruteForce
1,66,81265,0.044173,0.044173,1709370938,1436.130984,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.49698,0.0,0.0,BruteForce
1,60,145437,0.000109,0.000109,1709390090,1459.119361,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.161,0,0,0,0.0,0.0,0.0,0.0,MITM
1,81,1099,0.005187595,0.005187595,1505186524,21.39432097,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.1.1,17,192.168.1.3,0.0,0.0,5556.0,44908.0,Normal
1,60,1842,0.009645,0.009645,1709388652,20.901109,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.39,0,0,0,0.0,0.0,0.0,0.0,MITM
1,54,4471,2e-06,2e-06,1709374644,2.421229,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2e-06,0.0,0.0,DDoS
1,16028,34369,-2260.305985,-2260.305985,1682361026,30.767191,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,66,91156,0.000416,0.000416,1709371123,1620.989774,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,8.073779,0.0,0.0,BruteForce
1,16028,16583,-2274.962881,-2274.962881,1682361010,14.855083,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,60,11259,0.010347,0.010347,1709395385,113.546549,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.39,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,0,28080,2265.520202,2265.520202,1682363286,2290.630438,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,60,39012,1.1e-05,1.1e-05,1709389025,394.005433,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.116,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,22613,0.007497,0.007497,1709369903,401.786875,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.500326,0.0,0.0,BruteForce
1,74,164645,1.9e-05,1.9e-05,1709372419,2917.532833,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.0,21.0,1.9e-05,BruteForce
1,100,150202,7.4e-05,7.4e-05,1709372168,2665.953364,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,7.641914,0.0,0.0,BruteForce
1,54,92638,2e-06,2e-06,1709374657,15.345698,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.572352,0.0,0.0,DDoS
1,0,20186,2272.029743,2272.029743,1682363285,2290.072826,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,60,87688,0.011253,0.011253,1709389517,886.464279,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.251,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,94477,0.001498,0.001498,1709371181,1679.613854,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,3.307732,0.0,0.0,BruteForce
1,66,54027,9.6e-05,9.6e-05,1709374652,9.964701,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,53857.0,0.552258,2.278594,DDoS
1,66,106211,9e-06,9e-06,1709374659,17.07032,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,60514.0,0.589708,0.58971,DDoS
1,54,111006,2e-06,2e-06,1709374659,17.808825,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2e-06,0.0,0.0,DDoS
1,60,33175,0.011548,0.011548,1709388968,336.717533,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.21,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,191403,6e-06,6e-06,1709374671,29.03383,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,52812.0,0.665204,0.665206,DDoS
23,56,70302,6.228e-06,6.228e-06,1511915588,30.51459931,0,1,2417,24.0,-54,-54,36.0,368855075.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,368855075.0,2417.0,-54,368855047.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,43754,0.001024,0.001024,1709370281,779.520423,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.764949,0.0,0.0,BruteForce
1,54,175744,2e-06,2e-06,1709374669,26.942342,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.49707,0.0,0.0,DDoS
1,60,28543,0.011677,0.011677,1709388921,290.035434,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.89,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,39385,0.004267,0.004267,1709389027,396.117332,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.212,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,129425,0.0,0.0,1709389934,1302.631661,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.205,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,96123,0.002679,0.002679,1709389604,972.950152,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.186,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,132059,0.0104,0.0104,1709389962,1330.946896,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.26,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,66643,0.030755,0.030755,1709389304,672.805333,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.204,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,126206,3e-05,3e-05,1709371737,2235.376637,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,7.126404,0.0,0.0,BruteForce
23,38,5076,0.001588804,0.001588804,1505346206,49.5842414,0,0,0,1.0,0,12,0.0,0.0,0,0,0,314,0,0,12,0,0,44:80:eb:00:0b:41,44:80:eb:00:0b:41,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,De-authentication
1,66,128378,5.5e-05,5.5e-05,1709371776,2274.792573,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,3.763942,0.0,0.0,BruteForce
1,74,137983,0.000229,0.000229,1709371951,2449.68882,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.0,51544.0,0.0,BruteForce
1,60,47560,0.011274,0.011274,1709389112,481.268479,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.178,0,0,0,0.0,0.0,0.0,0.0,MITM
23,50,68129,2.769e-06,2.769e-06,1511915587,30.0031011,0,1,2417,24.0,-71,-71,36.0,368344199.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,368344199.0,2417.0,-71,368344171.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,83310,0.015548,0.015548,1709370975,1473.3388,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.83699,0.0,0.0,BruteForce
1,60,1390,1e-06,1e-06,1709395283,11.681793,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.118,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,66,26432,0.001631,0.001631,1709369973,471.189624,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,10.266941,0.0,0.0,BruteForce
23,38,4710,0.002739874,0.002739874,1505346205,48.77512727,0,0,0,1.0,0,12,0.0,0.0,0,0,0,314,0,0,12,0,0,90:03:b7:38:f5:b8,90:03:b7:38:f5:b8,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,De-authentication
1,54,120112,2e-06,2e-06,1709374661,19.050728,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.592669,0.0,0.0,DDoS
1,66,156543,4.4e-05,4.4e-05,1709372282,2780.505092,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,4.094588,0.0,0.0,BruteForce
1,60,148090,0.031839,0.031839,1709390115,1484.432527,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.226,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,75419,0.000137,0.000137,1709370838,1336.117597,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,9.138663,0.0,0.0,BruteForce
1,66,175829,6e-06,6e-06,1709374669,26.957544,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,49871.0,0.873913,2.88593,DDoS
23,56,132573,2.325e-06,2.325e-06,1511915613,55.59010681,0,1,2417,24.0,-54,-54,36.0,393930556.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,393930556.0,2417.0,-54,393930528.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,16028,24543,-2268.388596,-2268.388596,1682361017,21.992137,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,60,105288,0.010498,0.010498,1709389697,1066.256398,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.38,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,13449,1e-06,1e-06,1709388765,134.342573,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.137,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,23849,0.011024,0.011024,1709388873,242.33804,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.79,0,0,0,0.0,0.0,0.0,0.0,MITM
1,16028,22629,-2270.028664,-2270.028664,1682361015,20.216907,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
23,56,3892,1.564e-05,1.564e-05,1511915561,3.717447638,0,1,2417,24.0,-68,-68,36.0,342059254.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,342059254.0,2417.0,-68,342059226.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,48943,2.2e-05,2.2e-05,1709374651,9.410054,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,53856.0,0.555421,1.72405,DDoS
1,60,35873,0.0,0.0,1709388993,362.591323,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.210,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,172071,0.042729,0.042729,1709372553,3050.874659,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,11.154738,0.0,0.0,BruteForce
23,134,108475,1.6473e-05,1.6473e-05,1511915601,43.96648338,0,0,2417,72.2222,0,40,382307666.0,1.0,0x0000,0,0,0,2,0,8,0,0,20:55:31:74:92:ec,20:55:31:74:92:ec,382307666.0,2417.0,0.0,382307619.0,7,382307666.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,56,52248,5.337e-06,5.337e-06,1511915584,26.69836371,0,1,2417,24.0,-56,-56,36.0,365038405.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,365038405.0,2417.0,-56,365038377.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,54,99924,3e-05,3e-05,1709374658,16.218421,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2.441627,0.0,0.0,DDoS
23,248,118588,6.142e-06,6.142e-06,1511915610,53.04242222,0,0,2417,58.5,-63,-63,39.0,391382611.0,1,0,0x0000,0,1,0,2,0,8,68,3695,2.0,58.5,391382611.0,2417.0,-63,391382543.0,7.0,0,0,0,0,0,0,0,171.0,0.0,0.0,0.0,UDP Flooding
23,150,18285,2.718e-05,2.718e-05,1505346654,67.07513244,0,1,2417,6.0,-76,-76,36.0,784740000000.0,1,0,0x0000,0,1,0,2,0,8,176,3083,2.0,6.0,784740000000.0,2417.0,-76,784740000000.0,6.0,0,0,0,0,0,0,0,76.0,0.0,0.0,0.0,replay
23,144,640990,6.535e-06,6.535e-06,1511916507,460.435743,0,0,2417,72.2222,-57,-57,50.0,1287447739.0,1,0,0x0000,0,1,0,2,0,8,47,1103,2.0,72.2222,1287447739.0,2417.0,-57,1287447692.0,7.0,0,0,0,0,0,0,0,56.0,0.0,0.0,0.0,ICMP Flooding
23,50,132222,2.552e-06,2.552e-06,1511915613,55.52766181,0,1,2417,24.0,-70,-70,36.0,393867838.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,393867838.0,2417.0,-70,393867810.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,68,653084,5.978e-06,5.978e-06,1511916512,465.5713879,0,1,2417,24.0,-35,-35,36.0,1292583289.0,1,0,0x0000,0,0,0,1,0,9,32,0,2.0,24.0,1292583289.0,2417.0,-35,1292583257.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
1,60,60160,0.011961,0.011961,1709389239,608.434901,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.211,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,123371,0.010603,0.010603,1709389879,1247.668671,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.67,0,0,0,0.0,0.0,0.0,0.0,MITM
23,50,146119,5.439e-06,5.439e-06,1511915618,60.44366611,0,1,2417,24.0,-68,-68,36.0,398784410.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,398784410.0,2417.0,-68,398784382.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,54,38757,5.2e-05,5.2e-05,1709370186,684.536441,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,9.527942,0.0,0.0,BruteForce
1,60,88311,0.005776,0.005776,1709389525,893.80708,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.19,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,37506,1e-06,1e-06,1709389009,378.41713,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.138,0,0,0,0.0,0.0,0.0,0.0,MITM
1,100,25940,0.000127,0.000127,1709369963,461.274614,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.351931,0.0,0.0,BruteForce
